,FID,UniqueID,Country,USA_AEZ,Image,Month,Year,jd,long,lat,Crop,Stage,global_aez,State,Information
0,0,1466,USA,7,EO1H0440332012234110KD_SGS_01,8,2012,234,-121.663419,38.534516,corn,Critical,9,California,UniqueID: 1466 | USA AEZ: 7 | Month: 8 | Year: 2012 | jd: 234 | Longitude: -121.663419 | Latitude: 38.534516 | Crop: corn | Crop Stage: Critical | Global AEZ: 9
1180,1180,4263,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.666116,32.296186,cotton,Emerge_VEarly,10,Texas,UniqueID: 4263 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.666116 | Latitude: 32.296186 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1181,1181,4264,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.659787,32.317554,cotton,Emerge_VEarly,10,Texas,UniqueID: 4264 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.659787 | Latitude: 32.317554 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1182,1182,4265,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.65598,32.317649,cotton,Emerge_VEarly,10,Texas,UniqueID: 4265 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.65598 | Latitude: 32.317649 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1183,1183,4266,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.622001,32.318505,cotton,Emerge_VEarly,10,Texas,UniqueID: 4266 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.622001 | Latitude: 32.318505 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1184,1184,4267,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.664174,32.294257,cotton,Emerge_VEarly,10,Texas,UniqueID: 4267 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.664174 | Latitude: 32.294257 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1185,1185,4269,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.627388,32.306916,cotton,Emerge_VEarly,10,Texas,UniqueID: 4269 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.627388 | Latitude: 32.306916 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1186,1186,4270,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.652633,32.291266,cotton,Emerge_VEarly,10,Texas,UniqueID: 4270 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.652633 | Latitude: 32.291266 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1187,1187,4271,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.66381,32.296613,cotton,Emerge_VEarly,10,Texas,UniqueID: 4271 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.66381 | Latitude: 32.296613 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1188,1188,4273,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.635961,32.293312,cotton,Emerge_VEarly,10,Texas,UniqueID: 4273 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.635961 | Latitude: 32.293312 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1189,1189,4274,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.611123,32.29715,cotton,Emerge_VEarly,10,Texas,UniqueID: 4274 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.611123 | Latitude: 32.29715 | Crop: cotton | Crop Stage: Emerge_VEarly | Global AEZ: 10
1190,1190,4275,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.711351,32.016279,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4275 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.711351 | Latitude: 32.016279 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1191,1191,4276,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.71314,32.014919,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4276 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.71314 | Latitude: 32.014919 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1192,1192,4277,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.71816,32.079668,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4277 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.71816 | Latitude: 32.079668 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1193,1193,4278,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.687965,32.110229,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4278 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.687965 | Latitude: 32.110229 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1194,1194,4279,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.715957,32.015814,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4279 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.715957 | Latitude: 32.015814 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1195,1195,4280,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.714568,32.015528,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4280 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.714568 | Latitude: 32.015528 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1196,1196,4281,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.735174,32.049174,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4281 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.735174 | Latitude: 32.049174 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1197,1197,4282,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.719264,32.077917,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4282 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.719264 | Latitude: 32.077917 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1198,1198,4283,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.685852,32.114626,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4283 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.685852 | Latitude: 32.114626 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1199,1199,4284,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.716747,32.104918,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4284 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.716747 | Latitude: 32.104918 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1200,1200,4285,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.720745,32.109258,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4285 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.720745 | Latitude: 32.109258 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1201,1201,4286,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.712464,32.101092,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4286 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.712464 | Latitude: 32.101092 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1202,1202,4287,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.670719,32.248885,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4287 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.670719 | Latitude: 32.248885 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1203,1203,4288,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.679856,32.259278,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4288 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.679856 | Latitude: 32.259278 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1204,1204,4289,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.659812,32.284462,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4289 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.659812 | Latitude: 32.284462 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1205,1205,4290,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.674031,32.291144,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4290 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.674031 | Latitude: 32.291144 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1206,1206,4291,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.605902,32.315357,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4291 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.605902 | Latitude: 32.315357 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1207,1207,4292,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.653301,32.325008,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4292 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.653301 | Latitude: 32.325008 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1208,1208,4293,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.658098,32.283035,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4293 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.658098 | Latitude: 32.283035 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1209,1209,4294,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.686709,32.11691,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4294 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.686709 | Latitude: 32.11691 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1210,1210,4295,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.714749,32.103718,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4295 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.714749 | Latitude: 32.103718 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1211,1211,4297,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.65283,32.169227,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4297 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.65283 | Latitude: 32.169227 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1212,1212,4298,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.668892,32.248654,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4298 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.668892 | Latitude: 32.248654 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1213,1213,4299,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.661325,32.282918,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4299 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.661325 | Latitude: 32.282918 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1214,1214,4300,USA,5,EO1H0290382014147110K2_SG1_01,5,2014,147,-100.668927,32.292912,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4300 | USA AEZ: 5 | Month: 5 | Year: 2014 | jd: 147 | Longitude: -100.668927 | Latitude: 32.292912 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1215,1215,4302,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.780611,31.704567,cotton,Early_Mid,10,Texas,UniqueID: 4302 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.780611 | Latitude: 31.704567 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1216,1216,4303,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.782306,31.706322,cotton,Early_Mid,10,Texas,UniqueID: 4303 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.782306 | Latitude: 31.706322 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1217,1217,4304,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.777809,31.706708,cotton,Early_Mid,10,Texas,UniqueID: 4304 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.777809 | Latitude: 31.706708 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1218,1218,4305,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.717651,32.005339,cotton,Early_Mid,10,Texas,UniqueID: 4305 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.717651 | Latitude: 32.005339 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1219,1219,4306,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.652553,32.301754,cotton,Early_Mid,10,Texas,UniqueID: 4306 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.652553 | Latitude: 32.301754 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1220,1220,4307,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.651982,32.29671,cotton,Early_Mid,10,Texas,UniqueID: 4307 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.651982 | Latitude: 32.29671 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1221,1221,4308,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.647509,32.300136,cotton,Early_Mid,10,Texas,UniqueID: 4308 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.647509 | Latitude: 32.300136 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1222,1222,4309,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.636087,32.304609,cotton,Early_Mid,10,Texas,UniqueID: 4309 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.636087 | Latitude: 32.304609 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1223,1223,4310,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.635421,32.299279,cotton,Early_Mid,10,Texas,UniqueID: 4310 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.635421 | Latitude: 32.299279 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1224,1224,4311,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.630377,32.303277,cotton,Early_Mid,10,Texas,UniqueID: 4311 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.630377 | Latitude: 32.303277 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1225,1225,4312,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.630377,32.290904,cotton,Early_Mid,10,Texas,UniqueID: 4312 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.630377 | Latitude: 32.290904 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1226,1226,4313,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.666116,32.296186,cotton,Early_Mid,10,Texas,UniqueID: 4313 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.666116 | Latitude: 32.296186 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1227,1227,4314,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.659787,32.317554,cotton,Early_Mid,10,Texas,UniqueID: 4314 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.659787 | Latitude: 32.317554 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1228,1228,4315,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.65598,32.317649,cotton,Early_Mid,10,Texas,UniqueID: 4315 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.65598 | Latitude: 32.317649 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1229,1229,4316,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.622001,32.318505,cotton,Early_Mid,10,Texas,UniqueID: 4316 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.622001 | Latitude: 32.318505 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1230,1230,4317,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.664174,32.294257,cotton,Early_Mid,10,Texas,UniqueID: 4317 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.664174 | Latitude: 32.294257 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1231,1231,4319,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.627388,32.306916,cotton,Early_Mid,10,Texas,UniqueID: 4319 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.627388 | Latitude: 32.306916 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1232,1232,4320,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.652633,32.291266,cotton,Early_Mid,10,Texas,UniqueID: 4320 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.652633 | Latitude: 32.291266 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1233,1233,4321,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.66381,32.296613,cotton,Early_Mid,10,Texas,UniqueID: 4321 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.66381 | Latitude: 32.296613 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1234,1234,4323,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.635961,32.293312,cotton,Early_Mid,10,Texas,UniqueID: 4323 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.635961 | Latitude: 32.293312 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1235,1235,4324,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.611123,32.29715,cotton,Early_Mid,10,Texas,UniqueID: 4324 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.611123 | Latitude: 32.29715 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
1236,1236,4325,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.711351,32.016279,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4325 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.711351 | Latitude: 32.016279 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1237,1237,4326,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.71314,32.014919,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4326 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.71314 | Latitude: 32.014919 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1238,1238,4328,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.687965,32.110229,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4328 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.687965 | Latitude: 32.110229 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1239,1239,4329,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.715957,32.015814,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4329 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.715957 | Latitude: 32.015814 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1240,1240,4330,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.714568,32.015528,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4330 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.714568 | Latitude: 32.015528 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1241,1241,4331,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.735174,32.049174,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4331 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.735174 | Latitude: 32.049174 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1242,1242,4333,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.685852,32.114626,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4333 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.685852 | Latitude: 32.114626 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1243,1243,4335,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.720745,32.109258,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4335 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.720745 | Latitude: 32.109258 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1244,1244,4336,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.712464,32.101092,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4336 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.712464 | Latitude: 32.101092 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1245,1245,4337,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.670719,32.248885,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4337 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.670719 | Latitude: 32.248885 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1246,1246,4338,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.679856,32.259278,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4338 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.679856 | Latitude: 32.259278 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1247,1247,4339,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.659812,32.284462,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4339 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.659812 | Latitude: 32.284462 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1248,1248,4340,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.674031,32.291144,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4340 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.674031 | Latitude: 32.291144 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1249,1249,4341,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.605902,32.315357,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4341 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.605902 | Latitude: 32.315357 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1250,1250,4342,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.653301,32.325008,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4342 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.653301 | Latitude: 32.325008 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1251,1251,4343,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.658098,32.283035,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4343 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.658098 | Latitude: 32.283035 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1252,1252,4344,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.686709,32.11691,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4344 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.686709 | Latitude: 32.11691 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1253,1253,4345,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.714749,32.103718,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4345 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.714749 | Latitude: 32.103718 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1254,1254,4346,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.651403,32.164016,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4346 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.651403 | Latitude: 32.164016 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1255,1255,4348,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.668892,32.248654,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4348 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.668892 | Latitude: 32.248654 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1256,1256,4349,USA,5,EO1H0290382014163110K2_SG1_01,6,2014,163,-100.661325,32.282918,winter_wheat,Mature_Senesc,10,Texas,UniqueID: 4349 | USA AEZ: 5 | Month: 6 | Year: 2014 | jd: 163 | Longitude: -100.661325 | Latitude: 32.282918 | Crop: winter_wheat | Crop Stage: Mature_Senesc | Global AEZ: 10
1257,1257,4352,USA,5,EO1H0290382014195110K2_SG1_01,7,2014,195,-100.780611,31.704567,cotton,Early_Mid,10,Texas,UniqueID: 4352 | USA AEZ: 5 | Month: 7 | Year: 2014 | jd: 195 | Longitude: -100.780611 | Latitude: 31.704567 | Crop: cotton | Crop Stage: Early_Mid | Global AEZ: 10
